ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002234.SZ,20191030,39.61,12.6475,14.9676,0.71,31.4304,8.0084,5.0285,6.5819,3.9866,30204.6632,20615.4259,17419.8672,1196406.7094,816577.0199
600570.SH,20191030,79.06,5.9265,7.4754,1.37,98.3881,58.3379,16.665,19.4604,17.6529,80314.6734,80314.6734,63672.9537,6349678.079,6349678.079
603167.SH,20191030,9.19,0.3862,0.6408,1.02,10.8426,10.3107,1.3099,2.6047,2.6076,47280.6603,46097.4603,27781.5898,434509.2682,423635.6602
002805.SZ,20191030,12.89,2.1777,2.4459,1.15,114.8961,104.3971,3.1494,7.0761,4.6416,14537.07,14432.0175,12849.5175,187382.8323,186028.7056
688168.SH,20191030,99.43,13.3919,13.3919,1.07,82.6785,68.831,5.3685,26.0503,23.2381,5118.0,1160.5632,1160.5632,508882.74,115394.799
600260.SH,20191030,13.62,1.6615,2.032,0.76,15.065,13.2373,2.1311,0.8037,0.8177,100071.5029,94649.8858,77393.2556,1362973.8695,1289131.4446
002186.SZ,20191030,10.24,0.3043,0.5343,1.27,43.2445,,2.1061,1.7773,1.9677,30846.3955,30575.7607,17415.0833,315867.0899,313095.7896
300665.SZ,20191030,10.43,2.4935,2.6543,0.5,50.1808,69.5027,2.8636,3.308,2.8807,12160.0,7312.3553,6869.2093,126828.8,76267.8658
002196.SZ,20191030,5.15,0.4695,0.5799,1.03,,,1.1431,1.7701,1.8832,46869.493,37013.2742,29968.0073,241377.889,190618.3621
600429.SH,20191030,5.54,0.4528,1.0765,1.99,46.0011,33.6811,1.6137,1.1127,1.0287,149755.7426,88500.0,37222.6929,829646.814,490290.0
603929.SH,20191030,14.29,1.6589,2.2186,1.12,18.9271,28.4571,2.6882,1.3515,1.8111,21336.0,9656.0,7220.0,304891.44,137984.24
300374.SZ,20191030,8.95,0.4855,0.9236,1.04,31.0518,32.8545,1.4575,2.8552,2.8443,24591.2337,17041.6625,8959.2933,220091.5416,152522.8794
603700.SH,20191030,24.38,2.6255,2.6255,1.09,27.7791,22.5706,3.2698,3.703,3.1268,15634.0,3909.0,3909.0,381156.92,95301.42
002960.SZ,20191030,28.07,3.4761,3.4761,0.76,19.5811,18.682,2.5061,3.791,3.1625,24000.0,6000.0,6000.0,673680.0,168420.0
002734.SZ,20191030,14.04,1.6403,2.2394,0.49,19.3426,11.6444,1.9717,2.6243,1.6245,28395.757,24449.2139,17908.6444,398676.4283,343266.9632
000899.SZ,20191030,4.78,0.1003,0.3776,0.62,24.7409,16.4846,0.9673,1.8164,1.7326,97567.776,97567.4006,25917.8444,466373.9693,466372.1749
600719.SH,20191030,4.92,0.4326,0.6447,0.88,735.3991,145.8646,2.8303,2.7239,2.7007,40459.96,40459.96,27146.5816,199063.0032,199063.0032
600857.SH,20191030,9.57,0.3335,0.5033,1.21,58.6097,45.3541,4.3755,2.1502,2.1882,22431.9919,22431.9919,14864.4198,214674.1625,214674.1625
000030.SZ,20191030,4.51,0.1064,0.339,1.44,9.2618,9.7482,1.2767,1.0399,0.9054,181055.2111,175988.087,55216.3837,816559.0021,793706.2724
002612.SZ,20191030,8.82,1.5966,2.3221,0.27,18.2336,20.9792,1.2496,1.4418,1.3732,43507.0744,22394.155,15397.85,383732.3962,197516.4471
600870.SH,20191030,3.33,0.5045,0.8309,0.98,382.59,151.9986,197.1961,56.2654,124.8588,52319.9665,52319.9665,31765.5094,174225.4884,174225.4884
603825.SH,20191030,12.7,5.0451,5.8139,1.43,22.8576,20.6109,1.8964,0.273,0.2682,23102.1796,9478.5053,8225.0344,293397.6809,120377.0173
603877.SH,20191030,14.19,0.279,0.9876,0.73,11.9361,13.756,2.1523,0.8846,0.8716,48075.93,20049.379,5663.029,682197.4467,284500.688
600527.SH,20191030,2.28,2.7872,3.314,1.59,37.2138,38.7963,1.4099,2.399,2.7269,144313.4085,120313.4085,101190.7413,329034.5714,274314.5714
002719.SZ,20191030,11.11,0.8066,1.8672,1.06,,,2.1321,3.2234,3.0373,17413.9457,16187.2295,6992.6838,193468.9367,179840.1197
000008.SZ,20191030,3.45,0.8413,1.2991,0.95,29.5145,27.417,1.3313,3.7404,3.3836,278079.5346,259377.0878,167968.2165,959374.3944,894850.9529
300134.SZ,20191030,17.35,1.3594,2.7796,0.82,538.9685,93.4958,2.4667,7.3105,5.729,76749.8006,71241.6506,34842.4328,1331609.0404,1236042.6379
603323.SH,20191030,5.32,1.7145,1.7712,0.56,11.9579,10.531,0.8558,3.0456,2.766,180306.4362,87779.2349,84970.5824,959230.2406,466985.5297
000976.SZ,20191030,5.22,0.4781,0.9236,1.54,57.1979,56.1292,1.9056,4.8111,4.6076,159567.8796,159443.5724,82542.1286,832944.3315,832295.4479
000096.SZ,20191030,9.79,0.0967,0.2104,0.72,47.9819,44.0201,2.0091,3.1249,3.2076,52800.0,51084.8,23472.9623,516912.0,500120.192
300698.SZ,20191030,18.01,6.6078,8.0872,0.65,563.0322,931.1212,6.2665,8.0835,6.7284,13400.0,4211.9796,3441.4796,241334.0,75857.7526
600773.SH,20191030,5.55,0.351,0.6118,1.35,43.649,43.2091,1.3513,3.8652,3.4791,81966.0744,74610.4694,42804.3039,454911.7129,414088.1052
603855.SH,20191030,8.99,1.1921,1.754,1.54,19.535,16.237,1.9704,1.8245,1.6761,33107.0,20154.0,13697.0,297631.93,181184.46
002824.SZ,20191030,10.54,1.7819,2.7727,0.73,103.2746,965.2237,2.5188,1.8172,1.588,18355.68,7778.5821,4999.1084,193468.8672,81986.2553
603278.SH,20191030,9.95,1.0855,1.3781,1.26,14.0474,16.8024,1.8139,1.1826,1.0885,28992.78,11987.428,9442.248,288478.161,119274.9086
300246.SZ,20191030,14.59,6.9374,8.1986,0.68,33.2032,30.5289,3.9584,2.6204,2.5817,14608.8,10775.3865,9117.7445,213142.392,157212.889
300314.SZ,20191030,10.23,3.6863,7.2659,1.08,102.2551,93.0865,3.6502,9.811,8.6312,28800.0,18912.8636,9595.1586,294624.0,193478.5946
600805.SH,20191030,4.9,0.5256,0.7731,1.26,51.3035,162.4814,0.6671,1.9993,1.6525,85089.4494,85027.5368,57802.8806,416938.3021,416634.9303
603766.SH,20191030,3.58,0.571,1.1632,0.77,7.9972,7.9547,1.0487,0.6562,0.6833,205354.185,205354.185,100795.0286,735167.9823,735167.9823
000004.SZ,20191030,17.57,0.718,1.1784,1.11,,,13.7487,4.0218,4.6103,8397.6684,8260.4584,5033.0136,147547.0338,145136.2541
002350.SZ,20191030,5.51,0.2344,0.449,0.84,26.9279,33.1634,1.5693,1.0801,1.131,49998.6885,48846.4608,25499.4883,275492.7736,269143.999
600505.SH,20191030,7.29,0.3641,0.8247,0.77,42.1672,46.3929,2.2547,2.8113,2.8298,36456.75,36456.75,16096.8977,265769.7075,265769.7075
600256.SH,20191030,3.26,0.2566,0.4111,1.02,12.7012,14.0459,1.4223,1.7163,1.6474,679397.497,673710.327,420604.4237,2214835.8402,2196295.666
002183.SZ,20191030,4.57,5.2364,8.2067,2.98,48.482,,1.614,0.1392,0.1529,212269.7819,212036.9182,135293.5682,970072.9033,969008.7162
300644.SZ,20191030,27.98,3.4576,4.605,1.02,77.7709,69.7349,2.5792,1.7587,1.9011,6400.0,4122.1882,3095.0841,179072.0,115338.8258
000851.SZ,20191030,6.07,6.0795,7.0689,0.98,162.206,223.6525,1.639,0.5947,0.6309,90762.9867,85918.3385,73892.7877,550931.3293,521524.3147
300066.SZ,20191030,4.51,1.1681,2.0424,0.89,47.9596,35.1092,2.7662,6.8257,6.0446,104003.3262,99605.0114,56968.1235,469055.0012,449218.6014
000831.SZ,20191030,11.22,1.7279,2.8837,1.52,108.1273,132.0666,5.0318,11.9004,6.7569,98088.8981,98088.8981,58773.557,1100557.4367,1100557.4367
603917.SH,20191030,10.35,1.2036,1.5378,0.9,16.601,18.6235,1.7047,2.6623,2.6426,15680.0,8025.7912,6281.7742,162288.0,83066.9389
603157.SH,20191030,4.63,2.8538,3.6555,0.89,,,0.9533,0.2492,0.2606,54767.1642,14580.3027,11382.813,253571.9702,67506.8015
600168.SH,20191030,6.87,0.2773,0.697,1.27,17.4144,15.7315,0.951,3.3588,3.2641,70956.9692,70956.9692,28230.26,487474.3784,487474.3784
600623.SH,20191030,7.17,0.2575,1.032,1.62,8.3532,12.0139,0.8298,0.3412,0.359,210529.6763,186219.6763,46463.0373,1509497.7791,1335195.0791
002219.SZ,20191030,2.53,0.44,0.864,1.01,,,1.8515,1.2294,1.2398,186523.643,184418.8972,93917.8973,471904.8168,466579.8099
600681.SH,20191030,7.07,0.7703,2.7214,1.49,10.1351,10.8092,2.2766,2.1462,1.925,144274.031,137410.1057,38891.7933,1020017.3992,971489.4473
300262.SZ,20191030,6.31,5.6137,7.5133,2.14,34.4029,50.6099,1.758,3.8292,3.5637,67011.8599,45628.1914,34092.1932,422844.836,287913.8877
300371.SZ,20191030,12.58,1.6396,2.5461,0.76,25.8832,21.8323,3.1121,7.5463,6.5409,16782.22,10881.5345,7007.3614,211120.3276,136889.704
688029.SH,20191030,168.88,5.3057,5.3057,0.71,116.8582,87.8665,9.3879,24.4206,18.7288,13334.0,3059.2091,3059.2091,2251845.92,516639.2328
601000.SH,20191030,2.53,0.2332,0.4665,0.92,9.3124,8.5446,0.9026,1.4788,1.3047,592592.8614,557384.5996,278564.6439,1499259.9393,1410183.037
600119.SH,20191030,5.37,0.9882,1.5353,0.75,,,19.3618,1.6086,2.2398,30740.0,30740.0,19785.1609,165073.8,165073.8
603681.SH,20191030,28.82,4.295,4.295,0.8,36.5448,35.8088,3.6242,2.8225,2.4362,16659.1604,4164.7901,4164.7901,480117.0027,120029.2507
002672.SZ,20191030,9.62,0.5261,0.8761,0.94,20.736,23.0242,1.9903,2.5756,2.4964,87926.7102,66041.8451,39653.3661,845854.9521,635322.5499
002868.SZ,20191030,18.9,4.0112,5.1423,0.68,30.3657,38.5699,3.0824,6.5874,7.0904,12000.0,3846.0,3000.0,226800.0,72689.4
600109.SH,20191030,8.52,0.3868,0.533,1.0,25.5,21.8828,1.2682,6.8419,6.1766,302435.931,302435.931,219472.8474,2576754.1321,2576754.1321
002681.SZ,20191030,4.21,1.9227,2.4893,1.19,,,1.6171,2.5902,2.5271,205832.848,110345.7547,85226.9853,866556.2901,464555.6273
300664.SZ,20191030,11.55,2.7462,2.7462,1.16,32.9523,26.4077,1.7217,7.1837,4.2771,48000.0,33553.19,33553.19,554400.0,387539.3445
000848.SZ,20191030,7.88,0.9201,1.5513,1.24,18.6683,18.115,4.0723,3.6339,3.4727,97856.2728,97835.5383,58023.5505,771107.4297,770944.0418
600319.SH,20191030,4.8,1.7654,2.6517,0.44,487.4859,124.6648,26.9712,0.7536,0.8193,31559.4,31559.4,21010.7241,151485.12,151485.12
000791.SZ,20191030,3.67,0.3898,1.0407,1.18,10.2837,10.3958,0.7715,2.1638,2.1054,135957.668,135952.943,50919.7703,498964.6416,498947.3008
603630.SH,20191030,13.45,4.5638,4.6218,0.72,23.9787,58.1234,1.7575,3.1628,3.2063,22672.0,8129.329,8027.3069,304938.4,109339.4751
000063.SZ,20191030,33.23,2.1107,3.1566,0.91,,31.8872,5.0576,1.6422,1.5434,422595.8707,346740.2057,231855.2457,14042860.7834,11522177.0354
300087.SZ,20191030,8.54,0.6897,1.5706,0.7,53.789,45.99,5.2388,4.0371,3.8392,43033.0071,34877.9501,15315.8766,367501.8806,297857.6939
002670.SZ,20191030,11.4,1.5377,4.2049,0.8,,,1.9031,11890.8752,14377.1311,193508.4653,162290.587,59346.896,2205996.5044,1850112.6918
002202.SZ,20191030,12.52,0.9025,1.2949,0.97,16.4452,22.1478,1.9007,1.8412,1.4838,422506.7647,338694.695,236038.9196,5289784.694,4240457.5814
600698.SH,20191030,3.04,0.5252,0.8969,0.53,,,6.0336,6.2969,6.989,97181.744,73711.3859,43163.8871,295432.5018,224082.6131
603912.SH,20191030,15.02,4.2458,8.7245,0.58,30.5553,31.4765,4.247,6.0954,4.9534,21700.3,10908.8,5308.8,325938.506,163850.176
300334.SZ,20191030,7.11,0.6916,1.2751,0.81,181.1259,,1.374,3.1291,3.6541,30206.5356,29201.337,15837.8905,214768.4681,207621.5061
600180.SH,20191030,7.38,0.1324,0.3766,0.94,15.7773,16.3105,1.2405,0.1969,0.2099,101647.7464,101647.7464,35735.3567,750160.3684,750160.3684
300348.SZ,20191030,18.12,8.5954,9.975,1.03,154.646,174.4406,6.4572,8.028,7.2629,48181.0269,34528.5555,29752.9117,873040.2074,625657.4257
603306.SH,20191030,12.99,0.855,1.8314,2.19,14.5941,18.2024,1.7294,4.103,4.3183,31057.4706,30701.9706,14334.0996,403436.5431,398818.5981
002213.SZ,20191030,10.35,0.9453,1.3187,0.52,2015.5349,,5.8742,17.1975,15.4405,20600.0,20600.0,14767.3883,213210.0,213210.0
300111.SZ,20191030,2.41,0.9492,1.1832,1.67,,,90.8351,4.1053,3.483,111980.0,111723.9595,89626.7378,269871.8,269254.7424
300607.SZ,20191030,39.28,0.9052,1.0076,0.58,30.1456,27.8287,5.086,4.3234,3.606,13186.9088,5758.0743,5173.0083,517981.7777,226177.1585
601998.SH,20191030,6.22,0.0626,0.6736,0.57,6.8379,6.2802,0.7034,1.8463,1.6377,4893480.9171,3190517.6655,296624.8361,30437451.3044,19845019.8794
002132.SZ,20191030,3.11,1.3152,2.0134,1.0,,,1.3908,1.2964,1.2046,125649.8403,125247.6439,81812.3594,390771.0033,389520.1725
688020.SH,20191030,83.8,5.8937,5.8937,0.64,57.2232,55.0579,4.4722,24.4041,23.6274,8000.0,1825.3153,1825.3153,670400.0,152961.4221
300036.SZ,20191030,18.62,2.2516,2.3735,0.55,49.9389,44.0425,4.1109,5.5149,5.056,44953.7367,37249.1838,35335.2958,837038.5774,693579.8024
300756.SZ,20191030,36.1,5.1109,5.1109,2.54,26.8372,32.4975,2.5352,5.0556,4.4015,7288.7,1800.0,1800.0,263122.07,64980.0
000892.SZ,20191030,4.88,1.5427,1.711,1.73,14.7472,16.3523,1.3817,3.6035,4.0499,98098.0473,53817.6216,48524.6118,478718.4708,262629.9934
603063.SH,20191030,8.99,1.0392,1.0453,2.12,72.1059,58.7464,1.5546,3.2789,2.018,43089.0,25530.0,25381.66,387370.11,229514.7
000659.SZ,20191030,2.89,0.7131,0.9782,0.52,165.9015,,5.4499,2.2955,2.4334,128570.252,128570.252,93726.8112,371568.0283,371568.0283
300076.SZ,20191030,5.99,3.7158,5.7956,1.09,135.3412,683.0503,2.4923,12.6708,24.0575,42400.0,36956.553,23694.553,253976.0,221369.7525
600658.SH,20191030,4.27,0.3121,0.7349,1.0,11.6534,20.4921,0.7631,2.1376,3.0231,111858.5045,111858.5045,47507.1475,477635.8142,477635.8142
002697.SZ,20191030,8.43,2.5512,4.6633,1.3,35.5266,24.2428,3.8903,1.5879,1.4993,136000.0,107821.0,58988.5,1146480.0,908931.03
002376.SZ,20191030,12.09,2.3118,3.42,1.44,21.1551,23.7401,2.4502,3.0542,3.3564,66571.2402,64550.8142,43634.1397,804846.294,780419.3437
300661.SZ,20191030,214.51,2.622,2.638,1.09,213.9811,146.5634,22.1246,38.7646,33.051,10343.8439,5548.7971,5515.1661,2218857.955,1190272.4659
002515.SZ,20191030,6.05,4.3928,8.3665,0.48,,213.9584,4.458,13.8801,22.0313,97831.328,82108.1707,43111.1117,591879.5344,496754.4327
002906.SZ,20191030,10.53,0.8256,2.2618,0.73,299.4677,108.0433,1.4492,1.4362,1.4554,47310.0,20224.8648,7382.04,498174.3,212967.8263
600093.SH,20191030,17.03,14.8431,45.6861,9.51,23.4843,22.3109,2.5342,1.4107,1.8487,112244.75,112244.75,36467.4858,1911528.0925,1911528.0925
300196.SZ,20191030,8.82,0.5649,0.717,0.83,13.9196,12.0808,1.3957,1.6661,1.6047,41519.0679,25184.1675,19842.3072,366198.1789,222124.3574
300336.SZ,20191030,3.91,1.9752,2.5798,0.54,99.7012,,1.0129,3.912,4.5025,80623.0192,70516.807,53991.072,315236.0051,275720.7154
002768.SZ,20191030,23.89,1.0295,1.5391,2.14,21.008,18.1288,2.8929,1.74,1.4596,27125.0,17668.9825,11818.9825,648016.25,422111.9919
002135.SZ,20191030,5.42,0.3007,0.5353,1.19,32.8404,21.915,1.3189,0.6448,0.6291,103440.22,95851.0982,53850.4484,560645.9924,519512.9522
002921.SZ,20191030,18.3,1.3324,1.8474,1.28,32.5612,37.2739,2.1621,2.2002,2.0606,8000.0,4827.5,3481.71,146400.0,88343.25
002328.SZ,20191030,4.34,5.458,6.2536,1.34,32.9809,30.8906,1.3068,0.8101,0.8422,76177.0,55052.4958,48048.4958,330608.18,238927.8318
603806.SH,20191030,41.23,0.3508,1.6844,1.14,28.681,21.615,3.6214,4.4798,3.5973,52260.0,52260.0,10882.7186,2154679.8,2154679.8
600078.SH,20191030,4.82,3.4368,5.9049,1.65,165.1841,91.4159,1.8681,1.015,0.9645,66257.2861,66257.2861,38563.8247,319360.119,319360.119
600225.SH,20191030,3.16,0.5406,1.0483,0.91,,,3.0529,0.9258,1.6986,93549.2615,93288.1354,48103.5165,295615.6663,294790.5079
603883.SH,20191030,67.6,0.9534,2.6881,1.85,44.5278,40.032,6.0952,2.0453,1.8331,28655.6365,26700.0,9469.2142,1937121.0274,1804920.0
002404.SZ,20191030,5.78,1.9411,2.7618,2.13,23.2672,20.9317,1.9255,1.0496,0.9826,57767.3641,45906.5751,32265.2122,333895.3645,265340.0041
002410.SZ,20191030,32.5,2.9377,3.344,2.87,83.4602,120.0753,11.7543,12.8061,11.2184,112755.1939,88877.1733,78079.1022,3664543.8018,2888508.1323
002283.SZ,20191030,3.68,0.2563,0.3485,0.63,12.1221,11.5232,0.9295,1.2185,1.2098,112755.3978,96306.744,70836.4724,414939.8639,354408.8179
002583.SZ,20191030,9.1,1.6586,2.1917,0.81,35.064,36.8091,2.7096,2.4109,2.283,183722.0491,104761.4133,79281.3294,1671870.6468,953328.861
300040.SZ,20191030,5.55,2.0824,2.3905,0.43,42.1926,58.1482,0.9844,1.8596,2.6392,34303.2004,23868.3242,20792.2165,190382.7622,132469.1993
000796.SZ,20191030,6.32,0.1592,0.3607,0.79,26.1404,28.2045,2.2508,0.6204,0.6456,80300.0258,80252.5358,35420.6787,507496.1631,507196.0263
688011.SH,20191030,45.76,6.1796,6.1796,0.71,62.9643,94.9548,3.914,21.9567,19.8802,10000.0,2277.4941,2277.4941,457600.0,104218.13
000585.SZ,20191030,1.91,0.3531,0.4076,0.72,114.2867,67.2875,127.7689,51.6267,26.4033,87337.0,60942.0978,52792.6128,166813.67,116399.4068
000723.SZ,20191030,8.28,1.4952,5.4761,1.11,18.886,23.5491,4.237,2.2409,2.1959,409926.3052,377595.8971,103097.8066,3394189.8071,3126494.028
600634.SH,20191030,1.43,2.1393,3.1906,2.15,,,,1.0006,0.8576,57573.2081,57573.2081,38603.0491,82329.6876,82329.6876
002258.SZ,20191030,11.43,0.3078,0.6398,0.72,10.373,15.232,1.9464,1.4883,1.4011,52437.6406,52221.5015,25120.2898,599362.2321,596891.7621
300743.SZ,20191030,21.35,2.1571,3.1074,1.03,65.8224,66.5458,5.3714,5.1672,5.0785,9815.7,5461.7455,3791.4771,209565.195,116608.2664
002449.SZ,20191030,10.17,0.8189,1.0331,0.49,14.1177,16.7724,1.7573,1.7343,1.8439,61847.7169,60775.0975,48173.7904,628991.2809,618082.7416
002798.SZ,20191030,21.8,3.7685,9.8732,4.05,22.0474,15.6672,2.4114,1.9479,1.6009,38496.0564,20276.3697,7739.278,839214.0295,442024.8595
002384.SZ,20191030,20.24,3.2289,3.9593,0.83,40.0919,31.8174,3.5679,1.6402,1.427,160657.2477,122266.6662,99709.0371,3251702.6934,2474677.3239
300662.SZ,20191030,31.67,2.8026,3.6993,2.13,48.4436,40.568,6.945,2.595,1.6964,18000.0,9060.7725,6864.4836,570060.0,286954.6651
300749.SZ,20191030,12.61,4.3461,4.3461,1.22,33.8138,33.1913,3.371,3.1146,2.9299,20516.94,5130.0,5130.0,258718.6134,64689.3
002923.SZ,20191030,17.91,2.7809,2.7809,0.93,31.0813,26.6586,3.6417,3.1813,2.5304,18541.95,6001.875,6001.875,332086.3245,107493.5813
600814.SH,20191030,5.17,0.3397,1.0703,0.84,24.7967,23.2747,1.4927,0.6256,0.5943,71502.6758,71502.6758,22694.0342,369668.8339,369668.8339
601212.SH,20191030,3.52,1.1417,1.949,1.7,1006.3358,204.1393,2.2629,0.4208,0.3933,740477.4511,196467.5085,115090.3482,2606480.6279,691565.6299
300317.SZ,20191030,4.17,0.987,2.5326,0.58,,,1.1975,2.0726,4.0411,83973.5401,65622.912,25573.693,350169.6622,273647.543
300118.SZ,20191030,12.27,1.151,1.2712,0.6,47.5954,13.7439,1.377,1.1341,0.8719,90135.9941,69576.697,62998.0155,1105968.6476,853706.0722
600236.SH,20191030,4.53,0.0333,0.136,0.51,14.9733,15.2624,2.4579,3.753,3.7503,788237.7802,788237.7802,193152.1584,3570717.1443,3570717.1443
002745.SZ,20191030,10.8,2.8921,5.9158,4.04,19.1478,17.0621,1.3818,0.7684,0.6927,127716.854,73203.869,35787.7708,1379342.0232,790601.7852
603871.SH,20191030,30.51,1.3163,1.3163,0.79,17.7161,14.6916,2.6568,1.1666,1.1483,15680.0,3920.0,3920.0,478396.8,119599.2
600056.SH,20191030,13.02,0.2843,0.6019,0.81,9.0071,10.9284,1.5532,0.4487,0.3994,106848.5534,106810.8198,50457.0197,1391168.1653,1390676.8738
002293.SZ,20191030,9.07,0.1329,0.3393,0.82,14.1035,14.6194,1.9473,1.5664,1.585,83116.3861,77162.5438,30221.3251,753865.6219,699864.2723
300654.SZ,20191030,12.01,3.1443,3.5397,1.84,52.8721,56.1854,3.5785,4.4089,4.4203,14002.5,6554.149,5822.1115,168170.025,78715.3295
300288.SZ,20191030,11.66,2.8771,3.5717,1.5,37.744,42.326,2.8812,8.6014,8.6201,33794.1402,20837.6513,16785.1086,394039.6747,242967.0142
002783.SZ,20191030,10.67,1.8102,2.3282,0.92,48.3188,54.1809,2.3234,2.1181,2.0576,37026.5415,31097.1015,24178.8215,395073.1978,331806.073
002732.SZ,20191030,23.39,1.7383,4.1738,0.8,87.2119,41.7726,3.7099,2.8372,2.5851,15735.0,15558.0075,6479.6475,368041.65,363901.7954
002752.SZ,20191030,5.45,0.4,1.9376,0.3,106.4297,86.6945,2.4923,2.164,1.9574,83318.0519,82588.6959,17048.8356,454083.3829,450108.3927
300020.SZ,20191030,9.21,4.596,6.4455,0.99,228.3995,40.3038,1.8188,2.5027,2.5727,65578.9086,61743.1768,44026.5263,603981.7482,568654.6583
000506.SZ,20191030,2.73,1.072,1.7041,0.7,60.1144,150.439,2.436,5.1086,5.6047,92901.7761,92867.0961,58418.9526,253621.8488,253527.1724
600988.SH,20191030,4.42,1.9071,2.7349,1.3,,,2.4063,2.9281,1.6566,142638.1496,142638.1496,99464.9514,630460.6212,630460.6212
600647.SH,20191030,14.17,2.4315,4.0991,0.97,,,6.8169,96.6658,107.3507,13914.355,13914.355,8253.7095,197166.4104,197166.4104
002548.SZ,20191030,11.57,3.0631,4.9428,0.93,,,2.9831,1.788,2.0177,43280.9261,39799.4663,24664.0096,500760.315,460479.8251
000605.SZ,20191030,6.97,0.5715,1.3008,1.59,41.049,48.1949,1.1779,1.5689,1.5367,35265.86,27298.7492,11994.0836,245803.0442,190272.2819
002143.SZ,20191030,0.22,3.5202,9.256,73.09,,,0.3577,1.0748,12.3203,176983.4184,112867.665,42924.758,38936.352,24830.8863
601111.SH,20191030,8.24,0.191,0.674,0.63,16.314,17.0801,1.3575,0.8751,0.8683,1452481.5185,944865.3003,267741.2204,11968447.7124,7785690.0745
600701.SH,20191030,1.68,1.5754,1.8403,2.23,,,,5.2344,,103473.5218,77587.8533,66418.5895,173835.5166,130347.5935
002175.SZ,20191030,1.46,1.3941,1.6035,0.87,,,2.2188,4.4465,4.6241,75377.8212,75374.8767,65530.2915,110051.619,110047.32
600532.SH,20191030,3.52,1.207,1.7826,1.25,162.5278,,1.1424,0.6875,0.4399,51606.572,51606.572,34944.4712,181655.1334,181655.1334
603058.SH,20191030,7.37,0.9509,1.8673,0.89,27.6846,28.2266,3.1794,7.1498,6.9483,41907.44,22411.04,11412.33,308857.8328,165169.3648
002922.SZ,20191030,15.6,2.7652,4.227,0.83,50.4624,49.4264,2.2983,1.9283,1.7512,13452.1475,6911.8954,4521.6854,209853.501,107825.5682
603786.SH,20191030,39.45,14.1095,14.1095,0.59,32.6661,32.6661,5.3528,5.8997,5.8997,40010.0,4010.0,4010.0,1578394.5,158194.5
300424.SZ,20191030,15.9,1.6585,1.8372,1.48,75.8469,64.4148,3.7748,5.056,3.1019,23995.197,19217.0276,17348.1104,381523.6323,305550.7388
002533.SZ,20191030,4.97,0.5049,0.7018,0.74,21.1864,17.1836,1.164,0.5927,0.519,56518.008,51720.7095,37208.9655,280894.4998,257051.9262
000761.SZ,20191030,3.65,0.1063,0.3377,2.05,13.6471,20.2434,0.7276,0.2819,0.2722,387537.1532,347537.1532,109426.6438,1414510.6092,1268510.6092
002150.SZ,20191030,5.53,0.776,1.7861,1.14,16.2708,13.7823,1.5562,1.465,1.3274,35651.7053,35508.7703,15427.7496,197153.9303,196363.4998
600243.SH,20191030,4.05,0.2727,0.4322,1.0,,,1.2196,2.3278,2.4128,43885.0,43885.0,27683.08,177734.25,177734.25
600054.SH,20191030,8.96,0.2438,0.5775,0.83,11.219,13.1319,1.5066,4.0317,3.9145,72937.944,51330.0,21670.425,653523.9782,459916.8
002271.SZ,20191030,23.26,2.5018,2.8781,2.06,23.0112,17.7069,3.948,2.4709,1.9675,149208.7952,101566.0861,88286.968,3470596.5764,2362427.1627
002823.SZ,20191030,8.7,1.8517,1.8528,1.31,22.1919,69.8605,2.1065,1.5078,1.2536,28937.2016,9991.0076,9985.0248,251753.6539,86921.7661
600643.SH,20191030,9.04,0.6345,1.122,1.27,12.6607,10.7601,1.3972,15.4594,8.5246,162192.2452,143405.8576,81104.7316,1466217.8966,1296388.9527
002299.SZ,20191030,29.33,2.3266,5.5122,0.69,24.1477,10.6718,3.9645,3.1483,2.6339,123948.0517,111090.0,46887.832,3635396.3564,3258269.7
002806.SZ,20191030,13.64,1.2642,2.2075,1.01,30.7604,41.1715,1.9089,3.6987,3.333,17623.9202,9764.3134,5591.7696,240390.2715,133185.2348
000020.SZ,20191030,10.8,0.6265,1.8343,0.83,928.1093,495.308,9.3423,4.8005,4.3933,28316.1227,18116.5391,6187.5497,305814.1252,195658.6223
300291.SZ,20191030,5.68,0.628,1.1888,1.02,,,1.5114,7.3757,6.8251,81746.1176,70836.1939,37419.8526,464317.948,402349.5814
000546.SZ,20191030,10.41,0.2581,0.4105,0.63,19.8587,18.2493,1.8346,0.933,0.9378,71464.4396,66793.612,42001.1577,743944.8162,695321.5009
002169.SZ,20191030,7.13,5.0856,6.7228,0.93,71.1703,144.0869,2.073,2.0781,2.3406,78779.1994,76348.2417,57755.3738,561695.6917,544362.9633
